id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
39428,Paraiso,11/11/2010 11:23,Alto (> 8 mts),180,Grande,-68.8551375817,-32.8703984113,6,Residencial Norte,2694682.37982,no,alto
39429,Paraiso,11/11/2010 11:20,Alto (> 8 mts),160,Grande,-68.8550963845,-32.8703946784,6,Residencial Norte,2694682.37982,no,alto
39431,Morera,11/11/2010 11:16,Alto (> 8 mts),140,Grande,-68.8550133735,-32.8703899917,6,Residencial Norte,2694682.37982,no,alto
39433,Morera,11/11/2010 11:11,Medio (4 - 8 mts),90,Grande,-68.8548886951,-32.8703809204,6,Residencial Norte,2694682.37982,no,medio
39435,Morera,11/11/2010 11:03,Alto (> 8 mts),180,Grande,-68.8548086571,-32.8703201434,6,Residencial Norte,2694682.37982,no,alto
39436,Fresno europeo,11/11/2010 11:01,Bajo (2 - 4 mts),40,Mediano,-68.8548067625,-32.8703025582,6,Residencial Norte,2694682.37982,no,bajo
39437,Paraiso,11/11/2010 11:00,Alto (> 8 mts),190,Grande,-68.854800335,-32.8702379768,6,Residencial Norte,2694682.37982,no,alto
39440,Morera,11/11/2010 10:42,Alto (> 8 mts),140,Grande,-68.8547633225,-32.8700111703,6,Residencial Norte,2694682.37982,no,alto
39441,Morera,11/11/2010 10:40,Alto (> 8 mts),120,Grande,-68.8547566588,-32.8699695944,6,Residencial Norte,2694682.37982,no,medio
39442,Paraiso,11/11/2010 10:37,Alto (> 8 mts),220,Grande,-68.8547532396,-32.8699211297,6,Residencial Norte,2694682.37982,si,muy alto
39443,Paraiso,11/11/2010 10:35,Alto (> 8 mts),230,Grande,-68.8547340323,-32.8698229526,6,Residencial Norte,2694682.37982,no,muy alto
39445,Paraiso,11/11/2010 10:24,Alto (> 8 mts),210,Grande,-68.8547238843,-32.8697256543,6,Residencial Norte,2694682.37982,no,alto
39446,Paraiso,11/11/2010 10:23,Alto (> 8 mts),260,Grande,-68.8547139294,-32.8696711803,6,Residencial Norte,2694682.37982,no,muy alto
39448,Paraiso,11/11/2010 10:11,Alto (> 8 mts),140,Grande,-68.854674239,-32.8694042263,6,Residencial Norte,2694682.37982,no,alto
39453,Morera,15/11/2010 09:48,Medio (4 - 8 mts),64,Grande,-68.8548322724,-32.8691125997,6,Residencial Norte,2694682.37982,si,medio
39455,Morera,15/11/2010 09:53,Alto (> 8 mts),220,Grande,-68.8549490496,-32.869121799,6,Residencial Norte,2694682.37982,no,muy alto
39458,Jacarand,15/11/2010 10:01,Alto (> 8 mts),80,Grande,-68.8551699523,-32.8691387345,6,Residencial Norte,2694682.37982,no,medio
39459,Paraiso,11/11/2010 11:36,Medio (4 - 8 mts),107,Grande,-68.8556385923,-32.8704574564,6,Residencial Norte,2694682.37982,no,medio
39460,Paraiso,11/11/2010 11:41,Medio (4 - 8 mts),107,Grande,-68.8556822171,-32.870410422,6,Residencial Norte,2694682.37982,si,medio
39461,Paraiso,11/11/2010 11:42,Medio (4 - 8 mts),120,Grande,-68.8556672512,-32.870348819,6,Residencial Norte,2694682.37982,no,medio
39462,Paraiso,11/11/2010 11:46,Alto (> 8 mts),130,Grande,-68.8556461789,-32.8702311236,6,Residencial Norte,2694682.37982,no,alto
39463,Paraiso,11/11/2010 11:49,Alto (> 8 mts),100,Grande,-68.8556358019,-32.8701729523,6,Residencial Norte,2694682.37982,no,medio
39465,Paraiso,11/11/2010 11:53,Alto (> 8 mts),170,Grande,-68.8556145112,-32.8700582322,6,Residencial Norte,2694682.37982,no,alto
39466,Morera,11/11/2010 13:30,Alto (> 8 mts),120,Grande,-68.8555742161,-32.8698026454,6,Residencial Norte,2694682.37982,no,medio
39467,Morera,11/11/2010 13:35,Alto (> 8 mts),190,Grande,-68.855554806,-32.8696484332,6,Residencial Norte,2694682.37982,no,alto
39471,Paraiso,10/11/2010 11:30,Alto (> 8 mts),85,Grande,-68.8545484923,-32.8703605545,6,Residencial Norte,2694682.37982,no,medio
39472,Morera,10/11/2010 11:33,Alto (> 8 mts),90,Grande,-68.8544998135,-32.8703595205,6,Residencial Norte,2694682.37982,no,medio
39473,Paraiso,10/11/2010 11:38,Alto (> 8 mts),190,Grande,-68.854457977,-32.8703527425,6,Residencial Norte,2694682.37982,no,alto
39477,Paraiso,10/11/2010 11:49,Alto (> 8 mts),210,Grande,-68.854097752,-32.8703428505,6,Residencial Norte,2694682.37982,no,alto
39478,Paraiso,10/11/2010 11:50,Alto (> 8 mts),190,Grande,-68.8539952908,-32.8703384029,6,Residencial Norte,2694682.37982,no,alto
39479,Paraiso,10/11/2010 12:04,Alto (> 8 mts),80,Grande,-68.8539535891,-32.8702918267,6,Residencial Norte,2694682.37982,no,medio
39480,Paraiso,10/11/2010 12:06,Alto (> 8 mts),170,Grande,-68.853941403,-32.8702298661,6,Residencial Norte,2694682.37982,no,alto
39481,Fresno europeo,10/11/2010 12:13,Bajo (2 - 4 mts),35,Mediano,-68.8539332734,-32.8701702546,6,Residencial Norte,2694682.37982,no,bajo
39482,Paraiso,10/11/2010 12:15,Alto (> 8 mts),180,Grande,-68.8539253743,-32.870100364,6,Residencial Norte,2694682.37982,no,alto
39484,Paraiso,10/11/2010 12:18,Medio (4 - 8 mts),160,Grande,-68.8539039116,-32.8699615682,6,Residencial Norte,2694682.37982,no,alto
39485,Morera,10/11/2010 12:20,Alto (> 8 mts),180,Grande,-68.853893845299993,-32.8699101598,6,Residencial Norte,2694682.37982,no,alto
39486,Morera,10/11/2010 12:22,Alto (> 8 mts),185,Grande,-68.853889878,-32.8698534386,6,Residencial Norte,2694682.37982,no,alto
39487,Morera,10/11/2010 12:25,Alto (> 8 mts),180,Grande,-68.853873501,-32.8697409782,6,Residencial Norte,2694682.37982,no,alto
39488,Paraiso,10/11/2010 12:27,Medio (4 - 8 mts),160,Grande,-68.8538649351,-32.8696867763,6,Residencial Norte,2694682.37982,no,alto
39489,Morera,11/11/2010 09:46,Alto (> 8 mts),180,Grande,-68.853842917,-32.8695609642,6,Residencial Norte,2694682.37982,no,alto
39492,Morera,11/11/2010 09:53,Alto (> 8 mts),120,Grande,-68.8538101636,-32.8693402939,6,Residencial Norte,2694682.37982,si,medio
39496,Morera,10/11/2010 09:53,Alto (> 8 mts),179,Grande,-68.8538440882,-32.8690652553,6,Residencial Norte,2694682.37982,no,alto
39497,Morera,10/11/2010 09:55,Alto (> 8 mts),190,Grande,-68.8539450953,-32.8690687104,6,Residencial Norte,2694682.37982,no,alto
39500,Caducifolio,10/11/2010 10:04,Bajo (2 - 4 mts),40,Mediano,-68.8542216503,-32.869082471,6,Residencial Norte,2694682.37982,no,bajo
39506,Morera,10/11/2010 10:30,Alto (> 8 mts),190,Grande,-68.8544763162,-32.8691912729,6,Residencial Norte,2694682.37982,no,alto
39508,Paraiso,10/11/2010 10:34,Alto (> 8 mts),240,Grande,-68.8544899125,-32.8693065055,6,Residencial Norte,2694682.37982,no,muy alto
39509,Paraiso,10/11/2010 10:39,Medio (4 - 8 mts),160,Grande,-68.8544979593,-32.8693882435,6,Residencial Norte,2694682.37982,no,alto
39512,Paraiso,10/11/2010 10:49,Alto (> 8 mts),180,Grande,-68.8545125699,-32.8695228862,6,Residencial Norte,2694682.37982,no,alto
39514,Paraiso,10/11/2010 10:52,Alto (> 8 mts),180,Grande,-68.8545322849,-32.869635841,6,Residencial Norte,2694682.37982,no,alto
39515,Paraiso,10/11/2010 10:55,Alto (> 8 mts),190,Grande,-68.8545515913,-32.8697111126,6,Residencial Norte,2694682.37982,no,alto
39517,Liquidambar,10/11/2010 11:00,Bajo (2 - 4 mts),45,Mediano,-68.8545580262,-32.8698129133,6,Residencial Norte,2694682.37982,no,bajo
39518,Paraiso,10/11/2010 11:04,Medio (4 - 8 mts),145,Grande,-68.8545665138,-32.8698492146,6,Residencial Norte,2694682.37982,no,alto
39519,Paraiso,10/11/2010 11:06,Medio (4 - 8 mts),170,Grande,-68.8545723076,-32.8698842918,6,Residencial Norte,2694682.37982,no,alto
39521,Paraiso,10/11/2010 11:10,Alto (> 8 mts),190,Grande,-68.8545875853,-32.8699572783,6,Residencial Norte,2694682.37982,no,alto
39522,Olmo bola,10/11/2010 11:17,Alto (> 8 mts),160,Grande,-68.8545996802,-32.8700616292,6,Residencial Norte,2694682.37982,no,alto
39524,Morera,10/11/2010 11:24,Alto (> 8 mts),180,Grande,-68.8546304678,-32.8702370563,6,Residencial Norte,2694682.37982,no,alto
39527,Morera,28/10/2010 11:26,Medio (4 - 8 mts),78,Grande,-68.8499967113,-32.8693627273,6,Residencial Norte,2694682.37982,no,medio
39528,Paraiso,28/10/2010 11:22,Alto (> 8 mts),220,Grande,-68.8498633768,-32.8693886237,6,Residencial Norte,2694682.37982,no,muy alto
39529,Paraiso,28/10/2010 11:16,Alto (> 8 mts),140,Grande,-68.8498143879,-32.8693969443,6,Residencial Norte,2694682.37982,no,alto
39530,Paraiso,28/10/2010 11:11,Medio (4 - 8 mts),60,Mediano,-68.849770006,-32.8694079413,6,Residencial Norte,2694682.37982,no,bajo
39534,Morera,28/10/2010 10:49,Alto (> 8 mts),150,Grande,-68.8494090737,-32.8694745231,6,Residencial Norte,2694682.37982,no,alto
39536,Morera,28/10/2010 10:43,Muy bajo (1 - 2 mts),5,Chico,-68.8492331474,-32.869505269,6,Residencial Norte,2694682.37982,no,bajo
39538,Acacia SP,01/11/2010 10:32,Medio (4 - 8 mts),160,Grande,-68.8490419296,-32.8694813239,6,Residencial Norte,2694682.37982,no,alto
39544,Fresno europeo,01/11/2010 10:05,Bajo (2 - 4 mts),25,Mediano,-68.8489407009,-32.869065791,6,Residencial Norte,2694682.37982,no,bajo
39546,Morera,28/10/2010 13:35,Bajo (2 - 4 mts),28,Mediano,-68.84890194,-32.86892517,6,Residencial Norte,2694682.37982,no,bajo
39548,Morera,28/10/2010 13:33,Alto (> 8 mts),140,Grande,-68.848879469,-32.8688186527,6,Residencial Norte,2694682.37982,no,alto
39549,Morera,28/10/2010 13:29,Alto (> 8 mts),140,Grande,-68.8489428821,-32.8687876208,6,Residencial Norte,2694682.37982,si,alto
39550,Morera,28/10/2010 13:26,Alto (> 8 mts),180,Grande,-68.8489997363,-32.8687891069,6,Residencial Norte,2694682.37982,no,alto
39555,Morera,28/10/2010 13:07,Alto (> 8 mts),160,Grande,-68.8495012888,-32.8688187414,6,Residencial Norte,2694682.37982,no,alto
39556,Morera,28/10/2010 13:03,Alto (> 8 mts),120,Grande,-68.8495541611,-32.8688219645,6,Residencial Norte,2694682.37982,no,medio
39558,Morera,28/10/2010 12:58,Alto (> 8 mts),140,Grande,-68.8497157382,-32.8688338167,6,Residencial Norte,2694682.37982,no,alto
39561,Paraiso,28/10/2010 11:59,Alto (> 8 mts),215,Grande,-68.850033287,-32.8688901236,6,Residencial Norte,2694682.37982,no,alto
39562,Paraiso,28/10/2010 11:57,Medio (4 - 8 mts),80,Grande,-68.8500352839,-32.8689123933,6,Residencial Norte,2694682.37982,no,medio
39564,Fresno europeo,28/10/2010 11:46,Medio (4 - 8 mts),70,Grande,-68.8500517364,-32.8690234243,6,Residencial Norte,2694682.37982,no,medio
39569,Paraiso,28/10/2010 11:33,Alto (> 8 mts),180,Grande,-68.8500935356,-32.8692575228,6,Residencial Norte,2694682.37982,no,alto
39570,Paraiso,28/10/2010 11:31,Alto (> 8 mts),140,Grande,-68.8501045732,-32.8693081725,6,Residencial Norte,2694682.37982,no,alto
39571,Paraiso,26/10/2010 09:18,Alto (> 8 mts),110,Grande,-68.848887493,-32.8695684215,6,Residencial Norte,2694682.37982,no,medio
39574,Acer,26/10/2010 09:24,Alto (> 8 mts),123,Grande,-68.8486870317,-32.8695998313,6,Residencial Norte,2694682.37982,no,medio
39577,Morera,26/10/2010 09:46,Alto (> 8 mts),170,Grande,-68.8483769214,-32.8696607684,6,Residencial Norte,2694682.37982,si,alto
39580,Paraiso,26/10/2010 09:56,Medio (4 - 8 mts),90,Grande,-68.8479858323,-32.8697373886,6,Residencial Norte,2694682.37982,no,medio
39581,Morera,22/10/2010 11:36,Alto (> 8 mts),180,Grande,-68.8477856763,-32.8696916097,6,Residencial Norte,2694682.37982,no,alto
39583,Morera,22/10/2010 11:41,Alto (> 8 mts),180,Grande,-68.8477530917,-32.8695641606,6,Residencial Norte,2694682.37982,no,alto
39584,Morera,22/10/2010 11:43,Medio (4 - 8 mts),110,Grande,-68.8477416453,-32.8695095941,6,Residencial Norte,2694682.37982,no,medio
39586,Pltano,22/10/2010 11:49,Alto (> 8 mts),170,Grande,-68.847716169,-32.8694117293,6,Residencial Norte,2694682.37982,no,alto
39588,Morera,22/10/2010 12:00,Alto (> 8 mts),160,Grande,-68.8476820485,-32.8692789925,6,Residencial Norte,2694682.37982,no,alto
39590,Pltano,22/10/2010 12:17,Alto (> 8 mts),190,Grande,-68.8476426873,-32.8691443775,6,Residencial Norte,2694682.37982,no,alto
39591,Pltano,22/10/2010 12:19,Alto (> 8 mts),195,Grande,-68.8476127915,-32.8690068327,6,Residencial Norte,2694682.37982,no,alto
39592,Pltano,25/10/2010 09:47,Alto (> 8 mts),87,Grande,-68.8476049324,-32.8689689573,6,Residencial Norte,2694682.37982,no,medio
39593,Braquiquito,25/10/2010 09:50,Muy bajo (1 - 2 mts),15,Chico,-68.8475905767,-32.8689288144,6,Residencial Norte,2694682.37982,no,bajo
39595,Pltano,25/10/2010 10:06,Alto (> 8 mts),180,Grande,-68.8475517248,-32.8687901712,6,Residencial Norte,2694682.37982,no,alto
39596,Morera,25/10/2010 10:09,Medio (4 - 8 mts),76,Grande,-68.8475486855,-32.8687555424,6,Residencial Norte,2694682.37982,no,medio
39597,Morera,25/10/2010 10:12,Alto (> 8 mts),92,Grande,-68.8476546422,-32.8687140132,6,Residencial Norte,2694682.37982,no,medio
39598,Morera,25/10/2010 10:14,Medio (4 - 8 mts),95,Grande,-68.8477194648,-32.8687130958,6,Residencial Norte,2694682.37982,no,medio
39599,Morera,25/10/2010 10:22,Medio (4 - 8 mts),48,Mediano,-68.8477474526,-32.8687148385,6,Residencial Norte,2694682.37982,no,bajo
39605,Morera,25/10/2010 10:35,Alto (> 8 mts),160,Grande,-68.8481744063,-32.868744686,6,Residencial Norte,2694682.37982,si,alto
39607,Morera,25/10/2010 10:38,Alto (> 8 mts),150,Grande,-68.8482825208,-32.8687510244,6,Residencial Norte,2694682.37982,no,alto
39608,Morera,25/10/2010 10:45,Alto (> 8 mts),160,Grande,-68.8483454496,-32.8687535353,6,Residencial Norte,2694682.37982,no,alto
39609,Morera,25/10/2010 10:47,Alto (> 8 mts),180,Grande,-68.8484023957,-32.868755588,6,Residencial Norte,2694682.37982,no,alto
39610,Morera,25/10/2010 11:06,Alto (> 8 mts),170,Grande,-68.8484281793,-32.8687673485,6,Residencial Norte,2694682.37982,no,alto
39611,Morera,25/10/2010 11:11,Alto (> 8 mts),150,Grande,-68.8485123218,-32.8687672629,6,Residencial Norte,2694682.37982,no,alto
39615,Morera,25/10/2010 11:25,Alto (> 8 mts),170,Grande,-68.8487275209,-32.8688251416,6,Residencial Norte,2694682.37982,no,alto
39616,Fresno europeo,25/10/2010 11:32,Alto (> 8 mts),110,Grande,-68.8487446389,-32.8689050894,6,Residencial Norte,2694682.37982,no,medio
39618,Paraiso,25/10/2010 11:37,Alto (> 8 mts),160,Grande,-68.8487772947,-32.8690241156,6,Residencial Norte,2694682.37982,no,alto
39619,Morera,25/10/2010 11:40,Alto (> 8 mts),150,Grande,-68.8487918377,-32.8690801284,6,Residencial Norte,2694682.37982,no,alto
39623,Morera,25/10/2010 11:46,Alto (> 8 mts),140,Grande,-68.8488376734,-32.869270261,6,Residencial Norte,2694682.37982,no,alto
39628,Prunas,26/10/2010 09:12,Bajo (2 - 4 mts),45,Mediano,-68.8489035933,-32.8695253399,6,Residencial Norte,2694682.37982,no,bajo
39629,Pltano,21/10/2010 11:43,Alto (> 8 mts),210,Grande,-68.8474041706,-32.8698494824,6,Residencial Norte,2694682.37982,no,alto
39631,Morera,21/10/2010 11:36,Medio (4 - 8 mts),78,Grande,-68.8472735756,-32.8698727184,6,Residencial Norte,2694682.37982,no,medio
39632,Morera,21/10/2010 11:30,Alto (> 8 mts),90,Grande,-68.8471604773,-32.8698951714,6,Residencial Norte,2694682.37982,no,medio
39633,Pltano,21/10/2010 11:27,Alto (> 8 mts),190,Grande,-68.8470271939,-32.8699202559,6,Residencial Norte,2694682.37982,no,alto
39634,Fresno europeo,21/10/2010 11:13,Alto (> 8 mts),50,Mediano,-68.8467690663,-32.8699713366,6,Residencial Norte,2694682.37982,no,bajo
39636,Morera,21/10/2010 11:00,Medio (4 - 8 mts),110,Grande,-68.8466304543,-32.8699882087,6,Residencial Norte,2694682.37982,no,medio
39638,Fresno europeo,22/10/2010 11:10,Medio (4 - 8 mts),56,Mediano,-68.846521965,-32.869886094,6,Residencial Norte,2694682.37982,no,bajo
39639,Morera,22/10/2010 11:08,Medio (4 - 8 mts),80,Grande,-68.8465092495,-32.8698244025,6,Residencial Norte,2694682.37982,no,medio
39640,Fresno europeo,22/10/2010 11:06,Medio (4 - 8 mts),45,Mediano,-68.8464898135,-32.8697563007,6,Residencial Norte,2694682.37982,no,bajo
39646,Morera,22/10/2010 10:45,Alto (> 8 mts),200,Grande,-68.8463834787,-32.8693344477,6,Residencial Norte,2694682.37982,no,alto
39647,Morera,22/10/2010 10:40,Alto (> 8 mts),140,Grande,-68.846349408,-32.8692024879,6,Residencial Norte,2694682.37982,no,alto
39648,Morera,22/10/2010 10:33,Alto (> 8 mts),150,Grande,-68.846332495,-32.8691585546,6,Residencial Norte,2694682.37982,no,alto
39650,Morera,22/10/2010 10:27,Alto (> 8 mts),198,Grande,-68.8463031284,-32.8690250677,6,Residencial Norte,2694682.37982,no,alto
39653,Morera,22/10/2010 10:17,Alto (> 8 mts),140,Grande,-68.8462228727,-32.8687231719,6,Residencial Norte,2694682.37982,no,alto
39657,Morera,22/10/2010 10:01,Alto (> 8 mts),140,Grande,-68.8466485601,-32.8686491496,6,Residencial Norte,2694682.37982,no,alto
39658,Morera,22/10/2010 09:53,Alto (> 8 mts),170,Grande,-68.8466878639,-32.868658395,6,Residencial Norte,2694682.37982,no,alto
39660,Morera,22/10/2010 09:40,Alto (> 8 mts),220,Grande,-68.8468622449,-32.8686621901,6,Residencial Norte,2694682.37982,no,muy alto
39661,Paraiso,22/10/2010 09:36,Muy bajo (1 - 2 mts),10,Chico,-68.8470044366,-32.8686749879,6,Residencial Norte,2694682.37982,no,bajo
39662,Acacia SP,22/10/2010 09:32,Alto (> 8 mts),160,Grande,-68.8470832889,-32.8686755351,6,Residencial Norte,2694682.37982,no,alto
39663,Morera,22/10/2010 09:29,Alto (> 8 mts),190,Grande,-68.8471657629,-32.8686825789,6,Residencial Norte,2694682.37982,no,alto
39665,Morera,21/10/2010 14:14,Medio (4 - 8 mts),79,Grande,-68.8473933352,-32.8687521971,6,Residencial Norte,2694682.37982,no,medio
39668,Morera,21/10/2010 13:44,Alto (> 8 mts),120,Grande,-68.8474454659,-32.8689456742,6,Residencial Norte,2694682.37982,no,medio
39670,Paraiso,21/10/2010 13:38,Medio (4 - 8 mts),80,Grande,-68.8474648549,-32.8690415479,6,Residencial Norte,2694682.37982,no,medio
39672,Morera,21/10/2010 13:32,Alto (> 8 mts),110,Grande,-68.847500671,-32.8691840756,6,Residencial Norte,2694682.37982,no,medio
39674,Fresno europeo,21/10/2010 13:22,Medio (4 - 8 mts),75,Grande,-68.8475507522,-32.8693585983,6,Residencial Norte,2694682.37982,no,medio
39679,Pltano,21/10/2010 13:01,Alto (> 8 mts),190,Grande,-68.8476571021,-32.8697748599,6,Residencial Norte,2694682.37982,no,alto
39682,Morera,30/08/2010 11:14,Muy bajo (1 - 2 mts),3,Chico,-68.8460361778,-32.8691130154,6,Residencial Norte,2694682.37982,no,bajo
39683,Morera,30/08/2010 11:17,Bajo (2 - 4 mts),10,Chico,-68.8460948491,-32.8691061445,6,Residencial Norte,2694682.37982,no,bajo
39686,Morera,30/08/2010 11:33,Medio (4 - 8 mts),50,Mediano,-68.8462202022,-32.8692798749,6,Residencial Norte,2694682.37982,no,bajo
39688,Morera,30/08/2010 11:47,Alto (> 8 mts),60,Mediano,-68.8462605981,-32.8694613455,6,Residencial Norte,2694682.37982,no,bajo
39689,Morera,19/10/2010 10:24,Alto (> 8 mts),177,Grande,-68.8462825739,-32.8695435169,6,Residencial Norte,2694682.37982,no,alto
39690,Morera,19/10/2010 10:31,Alto (> 8 mts),142,Grande,-68.846307627,-32.8696380452,6,Residencial Norte,2694682.37982,no,alto
39691,Morera,19/10/2010 11:22,Alto (> 8 mts),131,Grande,-68.8463435315,-32.8697649262,6,Residencial Norte,2694682.37982,no,alto
39692,Fresno europeo,19/10/2010 11:27,Medio (4 - 8 mts),25,Mediano,-68.8463555066,-32.8698221985,6,Residencial Norte,2694682.37982,no,bajo
39694,Morera,19/10/2010 11:38,Alto (> 8 mts),15,Chico,-68.8463816097,-32.8699275485,6,Residencial Norte,2694682.37982,no,bajo
39701,Acer,19/10/2010 12:36,Medio (4 - 8 mts),45,Mediano,-68.8457150997,-32.8701621922,6,Residencial Norte,2694682.37982,no,bajo
39703,Morera,09/08/2010 11:07,Medio (4 - 8 mts),120,Grande,-68.8451861474,-32.8701907536,6,Residencial Norte,2694682.37982,si,medio
39706,Fresno europeo,09/08/2010 11:19,Bajo (2 - 4 mts),20,Chico,-68.8451309377,-32.869988345,6,Residencial Norte,2694682.37982,no,bajo
39708,Morera,09/08/2010 11:26,Medio (4 - 8 mts),120,Grande,-68.845095825,-32.8698421369,4,Cuarta Oeste,1173332.70145,no,medio
39711,Fresno americano,09/08/2010 11:52,Bajo (2 - 4 mts),15,Chico,-68.8449821485,-32.8694062973,4,Cuarta Oeste,1173332.70145,no,bajo
39713,Morera,30/08/2010 10:26,Medio (4 - 8 mts),80,Grande,-68.8450630197,-32.8692908002,4,Cuarta Oeste,1173332.70145,no,medio
39714,Morera,30/08/2010 10:29,Medio (4 - 8 mts),80,Grande,-68.8451255352,-32.8692853773,4,Cuarta Oeste,1173332.70145,no,medio
39715,Morera,30/08/2010 10:35,Medio (4 - 8 mts),180,Grande,-68.8452704708,-32.8692567024,4,Cuarta Oeste,1173332.70145,si,alto
39716,Morera,30/08/2010 10:45,Medio (4 - 8 mts),110,Grande,-68.8454125729,-32.8692341013,4,Cuarta Oeste,1173332.70145,no,medio
39717,Morera,30/08/2010 10:47,Medio (4 - 8 mts),80,Grande,-68.8454850759,-32.8692253182,6,Residencial Norte,2694682.37982,no,medio
39718,Morera,30/08/2010 10:50,Bajo (2 - 4 mts),30,Mediano,-68.8456045799,-32.8691976034,6,Residencial Norte,2694682.37982,no,bajo
39723,Morera,29/04/2011 10:28,Alto (> 8 mts),90,Grande,-68.8465965618,-32.8819127946,1,Parque Central,1655357.93265,no,medio
39724,Paraiso,29/04/2011 10:30,Alto (> 8 mts),125,Grande,-68.8465766187,-32.8818273798,1,Parque Central,1655357.93265,no,medio
39726,Paraiso,29/04/2011 10:34,Alto (> 8 mts),195,Grande,-68.8465357384,-32.8816753944,1,Parque Central,1655357.93265,no,alto
39727,Paraiso,29/04/2011 10:36,Alto (> 8 mts),95,Grande,-68.8465209746,-32.8816230781,1,Parque Central,1655357.93265,no,medio
39733,Paraiso,04/05/2011 12:45,Alto (> 8 mts),145,Grande,-68.8464181853,-32.8812049245,1,Parque Central,1655357.93265,no,alto
39734,Morera,04/05/2011 12:42,Bajo (2 - 4 mts),28,Mediano,-68.8463814896,-32.8810824322,1,Parque Central,1655357.93265,no,bajo
39738,Fresno europeo,02/05/2011 12:35,Medio (4 - 8 mts),85,Grande,-68.8461926679,-32.8803997088,1,Parque Central,1655357.93265,no,medio
39741,Paraiso,02/05/2011 12:32,Alto (> 8 mts),200,Grande,-68.8461397144,-32.8801853852,1,Parque Central,1655357.93265,no,alto
39744,Paraiso,02/05/2011 12:19,Alto (> 8 mts),160,Grande,-68.8460715525,-32.8799371428,1,Parque Central,1655357.93265,no,alto
39745,Acer,02/05/2011 12:10,Alto (> 8 mts),130,Grande,-68.8460312633,-32.8797928539,1,Parque Central,1655357.93265,no,alto
