id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa
36789,Morera,08/06/2011 11:56,Alto (> 8 mts),98,Grande,-68.8576007745,-32.8805287394,7,Residencial Parque,1786336.08966,si
36790,Morera,07/04/2011 16:23,Alto (> 8 mts),200,Grande,-68.8599880563,-32.8809621608,7,Residencial Parque,1786336.08966,si
36791,Pltano,07/04/2011 16:22,Alto (> 8 mts),43,Mediano,-68.8599794939,-32.8808877931,7,Residencial Parque,1786336.08966,no
36792,Morera,07/04/2011 16:15,Alto (> 8 mts),170,Grande,-68.8599594565,-32.8808128769,7,Residencial Parque,1786336.08966,si
36794,Morera,07/04/2011 16:08,Alto (> 8 mts),160,Grande,-68.8598484286,-32.8802516713,7,Residencial Parque,1786336.08966,no
36795,Morera,07/04/2011 16:06,Alto (> 8 mts),130,Grande,-68.8598730253,-32.8803756816,7,Residencial Parque,1786336.08966,no
36796,Morera,07/04/2011 16:04,Alto (> 8 mts),175,Grande,-68.8598885623,-32.8804562437,7,Residencial Parque,1786336.08966,no
36797,Morera,07/04/2011 16:02,Alto (> 8 mts),180,Grande,-68.8599026608,-32.8805287556,7,Residencial Parque,1786336.08966,no
36798,Pltano,07/04/2011 15:32,Alto (> 8 mts),210,Grande,-68.859661097,-32.8811398255,7,Residencial Parque,1786336.08966,no
36799,Pltano,07/04/2011 15:30,Alto (> 8 mts),210,Grande,-68.8595658185,-32.881162957,7,Residencial Parque,1786336.08966,no
36800,Pltano,07/04/2011 15:29,Alto (> 8 mts),180,Grande,-68.8594668406,-32.8811771025,7,Residencial Parque,1786336.08966,no
36802,Fresno americano,07/04/2011 15:15,Medio (4 - 8 mts),95,Grande,-68.859123695,-32.8812407123,7,Residencial Parque,1786336.08966,no
36803,Morera,07/04/2011 15:12,Alto (> 8 mts),115,Grande,-68.859018723,-32.8812616937,7,Residencial Parque,1786336.08966,si
36804,Pltano,07/04/2011 15:09,Alto (> 8 mts),290,Grande,-68.858933634,-32.8812784594,7,Residencial Parque,1786336.08966,no
36806,Pltano,07/04/2011 15:02,Alto (> 8 mts),122,Grande,-68.8586563526,-32.881332458,7,Residencial Parque,1786336.08966,no
36807,Pltano,07/04/2011 14:54,Alto (> 8 mts),160,Grande,-68.8585368439,-32.8813520402,7,Residencial Parque,1786336.08966,no
36808,Morera,07/04/2011 14:51,Alto (> 8 mts),126,Grande,-68.8584135781,-32.8813768236,7,Residencial Parque,1786336.08966,no
36810,Pltano,07/04/2011 12:46,Alto (> 8 mts),170,Grande,-68.8581491004,-32.8813811766,7,Residencial Parque,1786336.08966,no
36811,Pltano,07/04/2011 12:44,Alto (> 8 mts),94,Grande,-68.8581269638,-32.8813241645,7,Residencial Parque,1786336.08966,no
36812,Pltano,07/04/2011 12:42,Alto (> 8 mts),120,Grande,-68.8580898031,-32.8812399042,7,Residencial Parque,1786336.08966,si
36813,Pltano,07/04/2011 12:39,Alto (> 8 mts),180,Grande,-68.8580423042,-32.8811385,7,Residencial Parque,1786336.08966,no
36815,Paraiso,07/04/2011 12:33,Alto (> 8 mts),200,Grande,-68.8579248708,-32.8808654242,7,Residencial Parque,1786336.08966,no
36816,Fresno americano,07/04/2011 12:31,Medio (4 - 8 mts),80,Grande,-68.8578785335,-32.880772948,7,Residencial Parque,1786336.08966,no
36817,Pltano,07/04/2011 12:28,Alto (> 8 mts),175,Grande,-68.8578010183,-32.8805907639,7,Residencial Parque,1786336.08966,no
36820,Morera,07/04/2011 12:18,Alto (> 8 mts),155,Grande,-68.8579479729,-32.8804757531,7,Residencial Parque,1786336.08966,no
36822,Pltano,07/04/2011 12:10,Alto (> 8 mts),190,Grande,-68.8582190521,-32.8804263774,7,Residencial Parque,1786336.08966,si
36823,Pltano,07/04/2011 12:03,Alto (> 8 mts),120,Grande,-68.8582864776,-32.8804040702,7,Residencial Parque,1786336.08966,si
36824,Pltano,07/04/2011 11:56,Alto (> 8 mts),180,Grande,-68.8583732756,-32.880387314,7,Residencial Parque,1786336.08966,si
36828,Acer,07/04/2011 11:40,Medio (4 - 8 mts),70,Grande,-68.8587362807,-32.8803217368,7,Residencial Parque,1786336.08966,no
36829,Pltano,07/04/2011 11:38,Alto (> 8 mts),200,Grande,-68.8587888664,-32.8803154844,7,Residencial Parque,1786336.08966,no
36830,Pltano,07/04/2011 11:37,Alto (> 8 mts),180,Grande,-68.8588781428,-32.8802957226,7,Residencial Parque,1786336.08966,si
36832,Pltano,07/04/2011 11:32,Alto (> 8 mts),210,Grande,-68.8590562428,-32.8802614544,7,Residencial Parque,1786336.08966,no
36833,Pltano,07/04/2011 11:30,Alto (> 8 mts),125,Grande,-68.85913051,-32.8802427261,7,Residencial Parque,1786336.08966,no
36834,Pltano,07/04/2011 11:28,Alto (> 8 mts),119,Grande,-68.8592181551,-32.8802307421,7,Residencial Parque,1786336.08966,no
36835,Pltano,07/04/2011 11:26,Alto (> 8 mts),200,Grande,-68.859298978,-32.8802080202,7,Residencial Parque,1786336.08966,no
36837,Pltano,07/04/2011 11:22,Alto (> 8 mts),250,Grande,-68.8596505393,-32.880147641,7,Residencial Parque,1786336.08966,no
36838,Fresno americano,28/03/2011 17:10,Medio (4 - 8 mts),18,Chico,-68.8582874999,-32.8790296627,7,Residencial Parque,1786336.08966,no
36839,Morera,28/03/2011 17:09,Alto (> 8 mts),178,Grande,-68.858226354,-32.8790368619,7,Residencial Parque,1786336.08966,no
36841,Fresno europeo,28/03/2011 17:06,Alto (> 8 mts),76,Grande,-68.8580665479,-32.879068781,7,Residencial Parque,1786336.08966,no
36843,Morera,28/03/2011 17:03,Medio (4 - 8 mts),102,Grande,-68.8578926316,-32.8791035692,7,Residencial Parque,1786336.08966,no
36845,Fresno europeo,28/03/2011 17:01,Medio (4 - 8 mts),32,Mediano,-68.8577418054,-32.8791329733,7,Residencial Parque,1786336.08966,no
36846,Morera,28/03/2011 16:51,Alto (> 8 mts),92,Grande,-68.8576482724,-32.8791521631,7,Residencial Parque,1786336.08966,no
36848,Morera,28/03/2011 16:46,Medio (4 - 8 mts),82,Grande,-68.8573607233,-32.8792075358,7,Residencial Parque,1786336.08966,no
36849,Fresno europeo,28/03/2011 16:44,Medio (4 - 8 mts),36,Mediano,-68.8572786477,-32.8792166638,7,Residencial Parque,1786336.08966,no
36850,Fresno europeo,28/03/2011 16:42,Medio (4 - 8 mts),46,Mediano,-68.8572373354,-32.8792568322,7,Residencial Parque,1786336.08966,no
36853,Fresno europeo,28/03/2011 16:37,Medio (4 - 8 mts),28,Mediano,-68.8573722096,-32.8795798824,7,Residencial Parque,1786336.08966,no
36855,Pltano,28/03/2011 16:34,Alto (> 8 mts),98,Grande,-68.8574186349,-32.8796834497,7,Residencial Parque,1786336.08966,no
36856,Morera,28/03/2011 16:32,Alto (> 8 mts),110,Grande,-68.8574364006,-32.8797334238,7,Residencial Parque,1786336.08966,si
36859,Fresno europeo,28/03/2011 16:16,Alto (> 8 mts),58,Mediano,-68.857590356,-32.8800867023,7,Residencial Parque,1786336.08966,no
36863,Morera,07/04/2011 16:11,Medio (4 - 8 mts),68,Grande,-68.8578174482,-32.8802989658,7,Residencial Parque,1786336.08966,no
36866,Morera,07/04/2011 16:18,Medio (4 - 8 mts),102,Grande,-68.8582531164,-32.8802128401,7,Residencial Parque,1786336.08966,no
36867,Pltano,07/04/2011 16:27,Alto (> 8 mts),98,Grande,-68.8584227261,-32.8801840977,7,Residencial Parque,1786336.08966,no
36868,Morera,07/04/2011 16:29,Medio (4 - 8 mts),82,Grande,-68.8584777699,-32.8801715192,7,Residencial Parque,1786336.08966,si
36870,Pltano,07/04/2011 16:31,Alto (> 8 mts),142,Grande,-68.8585937117,-32.8801448141,7,Residencial Parque,1786336.08966,si
36873,Fresno europeo,07/04/2011 16:39,Alto (> 8 mts),104,Grande,-68.8585508543,-32.8797611304,7,Residencial Parque,1786336.08966,no
36875,Prunas,07/04/2011 16:42,Medio (4 - 8 mts),42,Mediano,-68.8585229999,-32.8796401601,7,Residencial Parque,1786336.08966,no
36876,Morera,07/04/2011 16:43,Alto (> 8 mts),88,Grande,-68.8585069744,-32.8795706215,7,Residencial Parque,1786336.08966,no
36877,Morera,07/04/2011 16:55,Alto (> 8 mts),92,Grande,-68.8584924024,-32.879505729,7,Residencial Parque,1786336.08966,no
36879,Morera,07/04/2011 16:58,Alto (> 8 mts),102,Grande,-68.8584698012,-32.8794272102,7,Residencial Parque,1786336.08966,no
36881,Ailanthus,07/04/2011 17:01,Medio (4 - 8 mts),34,Mediano,-68.858434571,-32.8793300525,7,Residencial Parque,1786336.08966,no
36883,Fresno americano,28/03/2011 17:13,Bajo (2 - 4 mts),16,Chico,-68.8583707961,-32.8790732376,7,Residencial Parque,1786336.08966,no
36886,Morera,07/04/2011 15:54,Alto (> 8 mts),115,Grande,-68.8590767903,-32.8800742482,7,Residencial Parque,1786336.08966,no
36887,Pltano,07/04/2011 15:52,Alto (> 8 mts),150,Grande,-68.8591357605,-32.8800647936,7,Residencial Parque,1786336.08966,no
36889,Olmo bola,07/04/2011 14:36,Alto (> 8 mts),90,Grande,-68.859258855,-32.8800368337,7,Residencial Parque,1786336.08966,no
36890,Pltano,07/04/2011 14:33,Alto (> 8 mts),90,Grande,-68.8593311114,-32.8800251929,7,Residencial Parque,1786336.08966,no
36892,Aguaribay,07/04/2011 14:26,Bajo (2 - 4 mts),40,Mediano,-68.8594567324,-32.8800057728,7,Residencial Parque,1786336.08966,no
36900,Morera,07/04/2011 12:48,Medio (4 - 8 mts),70,Grande,-68.8596841086,-32.8795101302,7,Residencial Parque,1786336.08966,si
36903,Morera,07/04/2011 12:44,Alto (> 8 mts),180,Grande,-68.8596257931,-32.8792184156,7,Residencial Parque,1786336.08966,no
36906,Morera,07/04/2011 11:59,Medio (4 - 8 mts),60,Mediano,-68.8595637299,-32.8789466892,7,Residencial Parque,1786336.08966,no
36908,Fresno europeo,07/04/2011 16:57,Alto (> 8 mts),150,Grande,-68.859342508,-32.8788310933,7,Residencial Parque,1786336.08966,no
36909,Morera,07/04/2011 16:43,Alto (> 8 mts),110,Grande,-68.8590248251,-32.878892141,7,Residencial Parque,1786336.08966,no
36910,Morera,07/04/2011 16:41,Alto (> 8 mts),165,Grande,-68.8589589803,-32.8789043298,7,Residencial Parque,1786336.08966,no
36912,Morera,07/04/2011 16:38,Alto (> 8 mts),150,Grande,-68.8587666868,-32.8789378361,7,Residencial Parque,1786336.08966,no
36914,Morera,07/04/2011 16:33,Alto (> 8 mts),120,Grande,-68.8585879664,-32.8789700951,7,Residencial Parque,1786336.08966,si
36915,Fresno europeo,07/04/2011 16:31,Alto (> 8 mts),125,Grande,-68.8585361208,-32.8789818487,7,Residencial Parque,1786336.08966,no
36916,Fresno europeo,07/04/2011 16:26,Medio (4 - 8 mts),75,Grande,-68.8585232801,-32.8790910806,7,Residencial Parque,1786336.08966,no
36917,Morera,07/04/2011 16:25,Alto (> 8 mts),150,Grande,-68.8585383259,-32.8791409099,7,Residencial Parque,1786336.08966,no
36921,Fresno europeo,07/04/2011 16:15,Medio (4 - 8 mts),80,Grande,-68.8586376341,-32.8795124522,7,Residencial Parque,1786336.08966,no
36923,Morera,07/04/2011 16:13,Alto (> 8 mts),145,Grande,-68.8586741862,-32.8796534958,7,Residencial Parque,1786336.08966,no
36925,Fresno europeo,07/04/2011 16:11,Medio (4 - 8 mts),70,Grande,-68.8587033117,-32.87978036,7,Residencial Parque,1786336.08966,no
36926,Morera,07/04/2011 16:10,Alto (> 8 mts),135,Grande,-68.8587304572,-32.8798640858,7,Residencial Parque,1786336.08966,no
36927,Morera,07/04/2011 16:09,Muy bajo (1 - 2 mts),12,Chico,-68.858746974,-32.8799143477,7,Residencial Parque,1786336.08966,no
36932,Olmo comun,08/04/2011 11:26,Medio (4 - 8 mts),57,Mediano,-68.8573490777,-32.8790768122,7,Residencial Parque,1786336.08966,no
36934,Morera,08/04/2011 11:19,Alto (> 8 mts),117,Grande,-68.8575001894,-32.8790512231,7,Residencial Parque,1786336.08966,si
36936,Fresno americano,08/04/2011 11:13,Medio (4 - 8 mts),93,Grande,-68.8576577755,-32.8790231416,7,Residencial Parque,1786336.08966,no
36937,Perenne,08/04/2011 11:11,Alto (> 8 mts),59,Mediano,-68.8577369082,-32.8790064448,7,Residencial Parque,1786336.08966,no
36938,Morera,08/04/2011 11:09,Alto (> 8 mts),146,Grande,-68.8579452101,-32.8789673831,7,Residencial Parque,1786336.08966,no
36940,Morera,08/04/2011 11:04,Alto (> 8 mts),200,Grande,-68.8581954341,-32.8789214273,7,Residencial Parque,1786336.08966,no
36943,Olmo comun,08/04/2011 11:00,Medio (4 - 8 mts),35,Mediano,-68.8583003532,-32.8788025055,7,Residencial Parque,1786336.08966,no
36944,Fresno europeo,08/04/2011 10:57,Medio (4 - 8 mts),57,Mediano,-68.8582711279,-32.8787013024,7,Residencial Parque,1786336.08966,no
36945,Fresno europeo,08/04/2011 10:56,Medio (4 - 8 mts),68,Grande,-68.8582489283,-32.8786171492,7,Residencial Parque,1786336.08966,si
36947,Paraiso,08/04/2011 10:52,Alto (> 8 mts),115,Grande,-68.8582032563,-32.8784428903,7,Residencial Parque,1786336.08966,no
36948,Pltano,08/04/2011 10:50,Alto (> 8 mts),108,Grande,-68.8581902097,-32.8783879759,7,Residencial Parque,1786336.08966,no
36951,Paraiso,08/04/2011 10:42,Alto (> 8 mts),125,Grande,-68.8581436928,-32.8782015296,7,Residencial Parque,1786336.08966,no
36953,Acacia SP,08/04/2011 10:39,Medio (4 - 8 mts),60,Mediano,-68.8581178831,-32.8781030354,7,Residencial Parque,1786336.08966,no
36954,lamo criollo,08/04/2011 10:38,Alto (> 8 mts),75,Grande,-68.8581045001,-32.8780520745,7,Residencial Parque,1786336.08966,no
36955,Fresno europeo,08/04/2011 10:36,Alto (> 8 mts),98,Grande,-68.8580858805,-32.8780014684,7,Residencial Parque,1786336.08966,no
36956,Morera,08/04/2011 10:34,Alto (> 8 mts),75,Grande,-68.8580248004,-32.877976525,7,Residencial Parque,1786336.08966,no
36958,Perenne,08/04/2011 10:30,Medio (4 - 8 mts),77,Grande,-68.8578684252,-32.87800041,7,Residencial Parque,1786336.08966,no
36959,Morera,08/04/2011 10:23,Alto (> 8 mts),180,Grande,-68.8577703108,-32.8780185595,7,Residencial Parque,1786336.08966,no
36962,Morera,08/04/2011 10:18,Alto (> 8 mts),120,Grande,-68.8575983169,-32.8780485237,7,Residencial Parque,1786336.08966,si
36963,Fresno europeo,08/04/2011 10:16,Medio (4 - 8 mts),48,Mediano,-68.8574763397,-32.8780808457,7,Residencial Parque,1786336.08966,no
36965,Paraiso,07/04/2011 17:20,Alto (> 8 mts),200,Grande,-68.8573064649,-32.8781066172,7,Residencial Parque,1786336.08966,no
36966,Fresno europeo,07/04/2011 17:18,Alto (> 8 mts),88,Grande,-68.8572255836,-32.8781219475,7,Residencial Parque,1786336.08966,no
36968,Paraiso,07/04/2011 17:14,Alto (> 8 mts),117,Grande,-68.8571058676,-32.8781433612,7,Residencial Parque,1786336.08966,no
36973,Acer,07/04/2011 16:57,Medio (4 - 8 mts),28,Mediano,-68.8568269742,-32.8783160962,6,Residencial Norte,2694682.37982,no
36976,Fresno europeo,07/04/2011 16:50,Alto (> 8 mts),85,Grande,-68.8569172987,-32.8785196929,7,Residencial Parque,1786336.08966,no
36978,Morera,07/04/2011 16:45,Alto (> 8 mts),185,Grande,-68.8569796821,-32.8786666501,7,Residencial Parque,1786336.08966,no
36979,Pltano,07/04/2011 16:43,Alto (> 8 mts),175,Grande,-68.8570116001,-32.8787537,7,Residencial Parque,1786336.08966,no
36981,Morera,07/04/2011 16:39,Medio (4 - 8 mts),33,Mediano,-68.8571254909,-32.8790054188,7,Residencial Parque,1786336.08966,no
36984,Morera,01/04/2011 12:19,Alto (> 8 mts),166,Grande,-68.8569142972,-32.8780600061,6,Residencial Norte,2694682.37982,no
36989,Acer,01/04/2011 12:02,Bajo (2 - 4 mts),44,Mediano,-68.8572884171,-32.8779882079,7,Residencial Parque,1786336.08966,no
36990,Morera,01/04/2011 12:00,Medio (4 - 8 mts),42,Mediano,-68.8573670833,-32.8779766658,7,Residencial Parque,1786336.08966,no
36993,Morera,01/04/2011 11:55,Alto (> 8 mts),72,Grande,-68.8575715677,-32.8779365029,7,Residencial Parque,1786336.08966,si
36994,Morera,01/04/2011 11:54,Alto (> 8 mts),162,Grande,-68.8577372142,-32.8779024054,7,Residencial Parque,1786336.08966,no
36996,Fresno europeo,01/04/2011 11:51,Muy bajo (1 - 2 mts),4,Chico,-68.8579905076,-32.8778551154,7,Residencial Parque,1786336.08966,no
36997,Morera,01/04/2011 11:46,Alto (> 8 mts),92,Grande,-68.8579883029,-32.8776093013,7,Residencial Parque,1786336.08966,no
36999,Morera,01/04/2011 11:43,Alto (> 8 mts),72,Grande,-68.8579502982,-32.8774629439,7,Residencial Parque,1786336.08966,no
37000,Paraiso,01/04/2011 11:41,Muy bajo (1 - 2 mts),5,Chico,-68.8579360177,-32.8774013619,7,Residencial Parque,1786336.08966,no
37001,Pltano,01/04/2011 11:39,Alto (> 8 mts),112,Grande,-68.8579226907,-32.8773422353,7,Residencial Parque,1786336.08966,no
37002,Morera,01/04/2011 11:38,Alto (> 8 mts),88,Grande,-68.8578850592,-32.8772192917,7,Residencial Parque,1786336.08966,no
37004,Morera,01/04/2011 11:34,Alto (> 8 mts),68,Grande,-68.8578356882,-32.8770088714,7,Residencial Parque,1786336.08966,no
37008,Pltano,07/04/2011 17:19,Alto (> 8 mts),166,Grande,-68.857350343,-32.8769938701,6,Residencial Norte,2694682.37982,no
37010,Pltano,07/04/2011 17:22,Alto (> 8 mts),182,Grande,-68.8571371719,-32.8770321445,6,Residencial Norte,2694682.37982,no
37011,Pltano,07/04/2011 17:24,Alto (> 8 mts),188,Grande,-68.8569409777,-32.877065365,6,Residencial Norte,2694682.37982,no
37013,Pltano,07/04/2011 17:26,Medio (4 - 8 mts),52,Mediano,-68.8567774743,-32.8770906191,6,Residencial Norte,2694682.37982,no
37014,Prunas,07/04/2011 17:28,Bajo (2 - 4 mts),22,Mediano,-68.8566529085,-32.8771204956,6,Residencial Norte,2694682.37982,no
37015,Prunas,07/04/2011 17:29,Bajo (2 - 4 mts),42,Mediano,-68.8565587277,-32.877146269,6,Residencial Norte,2694682.37982,no
37016,Morera,07/04/2011 17:32,Alto (> 8 mts),76,Grande,-68.8565337656,-32.8772691457,6,Residencial Norte,2694682.37982,no
37018,Pltano,07/04/2011 17:37,Alto (> 8 mts),96,Grande,-68.8565790201,-32.8774301995,6,Residencial Norte,2694682.37982,no
37019,Fresno europeo,07/04/2011 17:39,Alto (> 8 mts),58,Mediano,-68.8565975159,-32.8774953635,6,Residencial Norte,2694682.37982,no
37020,Fresno europeo,07/04/2011 17:46,Alto (> 8 mts),44,Mediano,-68.8566382931,-32.8776545592,6,Residencial Norte,2694682.37982,no
37022,Morera,07/04/2011 17:48,Medio (4 - 8 mts),88,Grande,-68.856683756,-32.877823769,6,Residencial Norte,2694682.37982,no
37024,Pltano,07/04/2011 17:51,Alto (> 8 mts),162,Grande,-68.8567205219,-32.8779524828,6,Residencial Norte,2694682.37982,no
37028,Morera,04/04/2011 13:31,Medio (4 - 8 mts),124,Grande,-68.8577127109,-32.8765423747,7,Residencial Parque,1786336.08966,si
37029,Morera,05/04/2011 10:38,Medio (4 - 8 mts),150,Grande,-68.8576908245,-32.8764634516,6,Residencial Norte,2694682.37982,no
37031,Morera,05/04/2011 10:42,Medio (4 - 8 mts),160,Grande,-68.8576427189,-32.8762754839,6,Residencial Norte,2694682.37982,no
37032,Morera,05/04/2011 10:44,Alto (> 8 mts),88,Grande,-68.8576327426,-32.8762328224,6,Residencial Norte,2694682.37982,si
37035,Morera,05/04/2011 10:51,Bajo (2 - 4 mts),26,Mediano,-68.8575703161,-32.8760089609,6,Residencial Norte,2694682.37982,no
37038,Pltano,05/04/2011 10:59,Alto (> 8 mts),130,Grande,-68.8574864095,-32.8758613383,6,Residencial Norte,2694682.37982,no
37043,Pltano,05/04/2011 11:48,Medio (4 - 8 mts),120,Grande,-68.8570664208,-32.8759386852,6,Residencial Norte,2694682.37982,no
37045,Pltano,05/04/2011 11:57,Alto (> 8 mts),170,Grande,-68.8569263209,-32.8759613108,6,Residencial Norte,2694682.37982,no
37047,Pltano,05/04/2011 12:01,Alto (> 8 mts),140,Grande,-68.8567824973,-32.8759943222,6,Residencial Norte,2694682.37982,no
37048,Morera,05/04/2011 12:07,Medio (4 - 8 mts),130,Grande,-68.8567018536,-32.8760066065,6,Residencial Norte,2694682.37982,no
37049,Pltano,05/04/2011 12:14,Alto (> 8 mts),180,Grande,-68.8565102008,-32.8760424212,6,Residencial Norte,2694682.37982,no
37050,Pltano,05/04/2011 12:18,Alto (> 8 mts),160,Grande,-68.8563250802,-32.8760721783,6,Residencial Norte,2694682.37982,no
37051,Morera,05/04/2011 12:20,Medio (4 - 8 mts),120,Grande,-68.8562604175,-32.8760813013,6,Residencial Norte,2694682.37982,si
37053,Morera,05/04/2011 12:26,Medio (4 - 8 mts),140,Grande,-68.8562532664,-32.8762086122,6,Residencial Norte,2694682.37982,no
37054,Fresno europeo,05/04/2011 12:27,Bajo (2 - 4 mts),68,Grande,-68.8562712295,-32.8762678742,6,Residencial Norte,2694682.37982,no
37056,Fresno europeo,05/04/2011 12:32,Bajo (2 - 4 mts),60,Mediano,-68.8563019001,-32.8763985648,6,Residencial Norte,2694682.37982,si
37058,Morera,05/04/2011 12:44,Medio (4 - 8 mts),140,Grande,-68.8563376122,-32.8765174491,6,Residencial Norte,2694682.37982,no
37059,Morera,05/04/2011 12:47,Muy bajo (1 - 2 mts),12,Chico,-68.8563565067,-32.8765955574,6,Residencial Norte,2694682.37982,no
37060,Fresno europeo,05/04/2011 12:51,Medio (4 - 8 mts),130,Grande,-68.8563834681,-32.8767073082,6,Residencial Norte,2694682.37982,no
37061,Morera,05/04/2011 12:56,Medio (4 - 8 mts),140,Grande,-68.8564605858,-32.8769929631,6,Residencial Norte,2694682.37982,no
37062,Jacarand,04/04/2011 13:04,Medio (4 - 8 mts),54,Mediano,-68.8566078214,-32.8770015178,6,Residencial Norte,2694682.37982,no
37063,Morera,04/04/2011 13:06,Medio (4 - 8 mts),130,Grande,-68.8567306697,-32.8769816671,6,Residencial Norte,2694682.37982,si
37065,Morera,04/04/2011 13:17,Alto (> 8 mts),180,Grande,-68.8568573773,-32.8769660334,6,Residencial Norte,2694682.37982,no
37066,Morera,04/04/2011 12:46,Medio (4 - 8 mts),110,Grande,-68.8568881784,-32.8769576748,6,Residencial Norte,2694682.37982,no
37067,Morera,04/04/2011 12:48,Alto (> 8 mts),160,Grande,-68.8569409813,-32.8769480681,6,Residencial Norte,2694682.37982,no
37068,Morera,04/04/2011 12:50,Medio (4 - 8 mts),88,Grande,-68.8569914354,-32.8769371252,6,Residencial Norte,2694682.37982,si
37070,Fresno europeo,04/04/2011 12:55,Medio (4 - 8 mts),100,Grande,-68.8571055645,-32.876909653,6,Residencial Norte,2694682.37982,no
37072,Pltano,06/04/2011 10:15,Alto (> 8 mts),320,Grande,-68.8587515492,-32.8756132746,7,Residencial Parque,1786336.08966,no
37074,Pltano,06/04/2011 10:06,Alto (> 8 mts),260,Grande,-68.8584292727,-32.8756805373,7,Residencial Parque,1786336.08966,no
37076,Pltano,06/04/2011 09:59,Alto (> 8 mts),130,Grande,-68.8581964658,-32.8757277929,7,Residencial Parque,1786336.08966,no
37077,Pltano,06/04/2011 09:56,Alto (> 8 mts),240,Grande,-68.8581080829,-32.8757387637,7,Residencial Parque,1786336.08966,no
37078,Olmo bola,06/04/2011 09:52,Medio (4 - 8 mts),140,Grande,-68.8578638353,-32.8757876485,6,Residencial Norte,2694682.37982,no
